utc_timestamp,rate
2020-07-01T00:00:00:000Z,987381.0
2020-07-01T00:05:00:000Z,985276.0
2020-07-01T00:10:00:000Z,986633.0
2020-07-01T00:15:00:000Z,985185.0
2020-07-01T00:20:00:000Z,986376.0
2020-07-01T00:25:00:000Z,985500.0
2020-07-01T00:30:00:000Z,986324.0
2020-07-01T00:35:00:000Z,985323.0
2020-07-01T00:40:00:000Z,984906.0
2020-07-01T00:45:00:000Z,986525.0
2020-07-01T00:50:00:000Z,986062.0
2020-07-01T00:55:00:000Z,986128.0
2020-07-01T01:00:00:000Z,986757.0
2020-07-01T01:05:00:000Z,986586.0
2020-07-01T01:10:00:000Z,985390.0
2020-07-01T01:15:00:000Z,985342.0
2020-07-01T01:20:00:000Z,984435.0
2020-07-01T01:25:00:000Z,984204.0
2020-07-01T01:30:00:000Z,983308.0
2020-07-01T01:35:00:000Z,984473.0
2020-07-01T01:40:00:000Z,984825.0
2020-07-01T01:45:00:000Z,984311.0
2020-07-01T01:50:00:000Z,984742.0
2020-07-01T01:55:00:000Z,984365.0
2020-07-01T02:00:00:000Z,985220.0
2020-07-01T02:05:00:000Z,984228.0
2020-07-01T02:10:00:000Z,984404.0
2020-07-01T02:15:00:000Z,985983.0
2020-07-01T02:20:00:000Z,985285.0
2020-07-01T02:25:00:000Z,985999.0
2020-07-01T02:30:00:000Z,985327.0
2020-07-01T02:35:00:000Z,985246.0
2020-07-01T02:40:00:000Z,985097.0
2020-07-01T02:45:00:000Z,985520.0
2020-07-01T02:50:00:000Z,984975.0
2020-07-01T02:55:00:000Z,984653.0
2020-07-01T03:00:00:000Z,984954.0
2020-07-01T03:05:00:000Z,985323.0
2020-07-01T03:10:00:000Z,984982.0
2020-07-01T03:15:00:000Z,985180.0
2020-07-01T03:20:00:000Z,984997.0
2020-07-01T03:25:00:000Z,984621.0
2020-07-01T03:30:00:000Z,984536.0
2020-07-01T03:35:00:000Z,983394.0
2020-07-01T03:40:00:000Z,983963.0
2020-07-01T03:45:00:000Z,984200.0
2020-07-01T03:50:00:000Z,984582.0
2020-07-01T03:55:00:000Z,985357.0
2020-07-01T04:00:00:000Z,985634.0
2020-07-01T04:05:00:000Z,986877.0
2020-07-01T04:10:00:000Z,986354.0
2020-07-01T04:15:00:000Z,986289.0
2020-07-01T04:20:00:000Z,986227.0
2020-07-01T04:25:00:000Z,986990.0
2020-07-01T04:30:00:000Z,986882.0
2020-07-01T04:35:00:000Z,986489.0
2020-07-01T04:40:00:000Z,985722.0
2020-07-01T04:45:00:000Z,987001.0
2020-07-01T04:50:00:000Z,986920.0
2020-07-01T04:55:00:000Z,986638.0
2020-07-01T05:00:00:000Z,986656.0
2020-07-01T05:05:00:000Z,986278.0
2020-07-01T05:10:00:000Z,985765.0
2020-07-01T05:15:00:000Z,985477.0
2020-07-01T05:20:00:000Z,985331.0
2020-07-01T05:25:00:000Z,985300.0
2020-07-01T05:30:00:000Z,985160.0
2020-07-01T05:35:00:000Z,985986.0
2020-07-01T05:40:00:000Z,985725.0
2020-07-01T05:45:00:000Z,986024.0
2020-07-01T05:50:00:000Z,985714.0
2020-07-01T05:55:00:000Z,985553.0
2020-07-01T06:00:00:000Z,985340.0
2020-07-01T06:05:00:000Z,985016.0
2020-07-01T06:10:00:000Z,984706.0
2020-07-01T06:15:00:000Z,984447.0
2020-07-01T06:20:00:000Z,985991.0
2020-07-01T06:25:00:000Z,985004.0
2020-07-01T06:30:00:000Z,985088.0
2020-07-01T06:35:00:000Z,985769.0
2020-07-01T06:40:00:000Z,985361.0
2020-07-01T06:45:00:000Z,985473.0
2020-07-01T06:50:00:000Z,985508.0
2020-07-01T06:55:00:000Z,985872.0
2020-07-01T07:00:00:000Z,985362.0
2020-07-01T07:05:00:000Z,985174.0
2020-07-01T07:10:00:000Z,985691.0
2020-07-01T07:15:00:000Z,985052.0
2020-07-01T07:20:00:000Z,985800.0
2020-07-01T07:25:00:000Z,985600.0
2020-07-01T07:30:00:000Z,985999.0
2020-07-01T07:35:00:000Z,985700.0
2020-07-01T07:40:00:000Z,985129.0
2020-07-01T07:45:00:000Z,985000.0
2020-07-01T07:50:00:000Z,985247.0
2020-07-01T07:55:00:000Z,984802.0
2020-07-01T08:00:00:000Z,984201.0
2020-07-01T08:05:00:000Z,984423.0
2020-07-01T08:10:00:000Z,985427.0
2020-07-01T08:15:00:000Z,985494.0
2020-07-01T08:20:00:000Z,984641.0
2020-07-01T08:25:00:000Z,986000.0
2020-07-01T08:30:00:000Z,986992.0
2020-07-01T08:35:00:000Z,986748.0
2020-07-01T08:40:00:000Z,987357.0
2020-07-01T08:45:00:000Z,987834.0
2020-07-01T08:50:00:000Z,989090.0
2020-07-01T08:55:00:000Z,987485.0
2020-07-01T09:00:00:000Z,987355.0
2020-07-01T09:05:00:000Z,988400.0
2020-07-01T09:10:00:000Z,987510.0
2020-07-01T09:15:00:000Z,988088.0
2020-07-01T09:20:00:000Z,987623.0
2020-07-01T09:25:00:000Z,987838.0
2020-07-01T09:30:00:000Z,986954.0
2020-07-01T09:35:00:000Z,987045.0
2020-07-01T09:40:00:000Z,987490.0
2020-07-01T09:45:00:000Z,986944.0
2020-07-01T09:50:00:000Z,986230.0
2020-07-01T09:55:00:000Z,986318.0
2020-07-01T10:00:00:000Z,987167.0
2020-07-01T10:05:00:000Z,987334.0
2020-07-01T10:10:00:000Z,987400.0
2020-07-01T10:15:00:000Z,985985.0
2020-07-01T10:20:00:000Z,985489.0
2020-07-01T10:25:00:000Z,984701.0
2020-07-01T10:30:00:000Z,984969.0
2020-07-01T10:35:00:000Z,985348.0
2020-07-01T10:40:00:000Z,984799.0
2020-07-01T10:45:00:000Z,984607.0
2020-07-01T10:50:00:000Z,985209.0
2020-07-01T10:55:00:000Z,985000.0
2020-07-01T11:00:00:000Z,984799.0
2020-07-01T11:05:00:000Z,984368.0
2020-07-01T11:10:00:000Z,983904.0
2020-07-01T11:15:00:000Z,983449.0
2020-07-01T11:20:00:000Z,983900.0
2020-07-01T11:25:00:000Z,984614.0
2020-07-01T11:30:00:000Z,984283.0
2020-07-01T11:35:00:000Z,983671.0
2020-07-01T11:40:00:000Z,984176.0
2020-07-01T11:45:00:000Z,984492.0
2020-07-01T11:50:00:000Z,985372.0
2020-07-01T11:55:00:000Z,985454.0
2020-07-01T12:00:00:000Z,985632.0
