utc_timestamp,rate
2017-03-01T00:00:00:000Z,138602.0
2017-03-01T00:05:00:000Z,138593.0
2017-03-01T00:10:00:000Z,138651.0
2017-03-01T00:15:00:000Z,138615.0
2017-03-01T00:20:00:000Z,138676.0
2017-03-01T00:25:00:000Z,138609.0
2017-03-01T00:30:00:000Z,138654.0
2017-03-01T00:35:00:000Z,138733.0
2017-03-01T00:40:00:000Z,138820.0
2017-03-01T00:45:00:000Z,138900.0
2017-03-01T00:50:00:000Z,138783.0
2017-03-01T00:55:00:000Z,138830.0
2017-03-01T01:00:00:000Z,138851.0
2017-03-01T01:05:00:000Z,138888.0
2017-03-01T01:10:00:000Z,138870.0
2017-03-01T01:15:00:000Z,138889.0
2017-03-01T01:20:00:000Z,138925.0
2017-03-01T01:25:00:000Z,138997.0
2017-03-01T01:30:00:000Z,139004.0
2017-03-01T01:35:00:000Z,139250.0
2017-03-01T01:40:00:000Z,139270.0
2017-03-01T01:45:00:000Z,139180.0
2017-03-01T01:50:00:000Z,139117.0
2017-03-01T01:55:00:000Z,139300.0
2017-03-01T02:00:00:000Z,139180.0
2017-03-01T02:05:00:000Z,139232.0
2017-03-01T02:10:00:000Z,139374.0
2017-03-01T02:15:00:000Z,139342.0
2017-03-01T02:20:00:000Z,139350.0
2017-03-01T02:25:00:000Z,139189.0
2017-03-01T02:30:00:000Z,139133.0
2017-03-01T02:35:00:000Z,139019.0
2017-03-01T02:40:00:000Z,138957.0
2017-03-01T02:45:00:000Z,138998.0
2017-03-01T02:50:00:000Z,138865.0
2017-03-01T02:55:00:000Z,138900.0
2017-03-01T03:00:00:000Z,138852.0
2017-03-01T03:05:00:000Z,139098.0
2017-03-01T03:10:00:000Z,139202.0
2017-03-01T03:15:00:000Z,139048.0
2017-03-01T03:20:00:000Z,139119.0
2017-03-01T03:25:00:000Z,139245.0
2017-03-01T03:30:00:000Z,139150.0
2017-03-01T03:35:00:000Z,138833.0
2017-03-01T03:40:00:000Z,139145.0
2017-03-01T03:45:00:000Z,139010.0
2017-03-01T03:50:00:000Z,139097.0
2017-03-01T03:55:00:000Z,139147.0
2017-03-01T04:00:00:000Z,139127.0
2017-03-01T04:05:00:000Z,139072.0
2017-03-01T04:10:00:000Z,139158.0
2017-03-01T04:15:00:000Z,139104.0
2017-03-01T04:20:00:000Z,139080.0
2017-03-01T04:25:00:000Z,139080.0
2017-03-01T04:30:00:000Z,139120.0
2017-03-01T04:35:00:000Z,139135.0
2017-03-01T04:40:00:000Z,139018.0
2017-03-01T04:45:00:000Z,139121.0
2017-03-01T04:50:00:000Z,139128.0
2017-03-01T04:55:00:000Z,139133.0
2017-03-01T05:00:00:000Z,139159.0
2017-03-01T05:05:00:000Z,139151.0
2017-03-01T05:10:00:000Z,139130.0
2017-03-01T05:15:00:000Z,139116.0
2017-03-01T05:20:00:000Z,139119.0
2017-03-01T05:25:00:000Z,139134.0
2017-03-01T05:30:00:000Z,139105.0
2017-03-01T05:35:00:000Z,139103.0
2017-03-01T05:40:00:000Z,139132.0
2017-03-01T05:45:00:000Z,139128.0
2017-03-01T05:50:00:000Z,139132.0
2017-03-01T05:55:00:000Z,139149.0
2017-03-01T06:00:00:000Z,139161.0
2017-03-01T06:05:00:000Z,139078.0
2017-03-01T06:10:00:000Z,139121.0
2017-03-01T06:15:00:000Z,139085.0
2017-03-01T06:20:00:000Z,139121.0
2017-03-01T06:25:00:000Z,139240.0
2017-03-01T06:30:00:000Z,138932.0
2017-03-01T06:35:00:000Z,139115.0
2017-03-01T06:40:00:000Z,139201.0
2017-03-01T06:45:00:000Z,139295.0
2017-03-01T06:50:00:000Z,139248.0
2017-03-01T06:55:00:000Z,139326.0
2017-03-01T07:00:00:000Z,139346.0
2017-03-01T07:05:00:000Z,139320.0
2017-03-01T07:10:00:000Z,139366.0
2017-03-01T07:15:00:000Z,139394.0
2017-03-01T07:20:00:000Z,139291.0
2017-03-01T07:25:00:000Z,139308.0
2017-03-01T07:30:00:000Z,139219.0
2017-03-01T07:35:00:000Z,139173.0
2017-03-01T07:40:00:000Z,139200.0
2017-03-01T07:45:00:000Z,139193.0
2017-03-01T07:50:00:000Z,139152.0
2017-03-01T07:55:00:000Z,139141.0
2017-03-01T08:00:00:000Z,139421.0
2017-03-01T08:05:00:000Z,139425.0
2017-03-01T08:10:00:000Z,139400.0
2017-03-01T08:15:00:000Z,139401.0
2017-03-01T08:20:00:000Z,139399.0
2017-03-01T08:25:00:000Z,139369.0
2017-03-01T08:30:00:000Z,139350.0
2017-03-01T08:35:00:000Z,139348.0
2017-03-01T08:40:00:000Z,139344.0
2017-03-01T08:45:00:000Z,139363.0
2017-03-01T08:50:00:000Z,139400.0
2017-03-01T08:55:00:000Z,139415.0
2017-03-01T09:00:00:000Z,139406.0
2017-03-01T09:05:00:000Z,139436.0
2017-03-01T09:10:00:000Z,139384.0
2017-03-01T09:15:00:000Z,139400.0
2017-03-01T09:20:00:000Z,139379.0
2017-03-01T09:25:00:000Z,139408.0
2017-03-01T09:30:00:000Z,139318.0
2017-03-01T09:35:00:000Z,139323.0
2017-03-01T09:40:00:000Z,139310.0
2017-03-01T09:45:00:000Z,139341.0
2017-03-01T09:50:00:000Z,139348.0
2017-03-01T09:55:00:000Z,139310.0
2017-03-01T10:00:00:000Z,139321.0
2017-03-01T10:05:00:000Z,139340.0
2017-03-01T10:10:00:000Z,139361.0
2017-03-01T10:15:00:000Z,139360.0
2017-03-01T10:20:00:000Z,139392.0
2017-03-01T10:25:00:000Z,139377.0
2017-03-01T10:30:00:000Z,139401.0
2017-03-01T10:35:00:000Z,139411.0
2017-03-01T10:40:00:000Z,139357.0
2017-03-01T10:45:00:000Z,139334.0
2017-03-01T10:50:00:000Z,139317.0
2017-03-01T10:55:00:000Z,139223.0
2017-03-01T11:00:00:000Z,139242.0
2017-03-01T11:05:00:000Z,139222.0
2017-03-01T11:10:00:000Z,139249.0
2017-03-01T11:15:00:000Z,139317.0
2017-03-01T11:20:00:000Z,139309.0
2017-03-01T11:25:00:000Z,139303.0
2017-03-01T11:30:00:000Z,139352.0
2017-03-01T11:35:00:000Z,139367.0
2017-03-01T11:40:00:000Z,139343.0
2017-03-01T11:45:00:000Z,139288.0
2017-03-01T11:50:00:000Z,139323.0
2017-03-01T11:55:00:000Z,139361.0
2017-03-01T12:00:00:000Z,139320.0
2017-03-01T12:05:00:000Z,139364.0
2017-03-01T12:10:00:000Z,139400.0
2017-03-01T12:15:00:000Z,139510.0
2017-03-01T12:20:00:000Z,139660.0
2017-03-01T12:25:00:000Z,139530.0
2017-03-01T12:30:00:000Z,139748.0
2017-03-01T12:35:00:000Z,139838.0
2017-03-01T12:40:00:000Z,139688.0
2017-03-01T12:45:00:000Z,139783.0
2017-03-01T12:50:00:000Z,139719.0
2017-03-01T12:55:00:000Z,139714.0
2017-03-01T13:00:00:000Z,139763.0
2017-03-01T13:05:00:000Z,139834.0
2017-03-01T13:10:00:000Z,139793.0
2017-03-01T13:15:00:000Z,139840.0
2017-03-01T13:20:00:000Z,139858.0
2017-03-01T13:25:00:000Z,139852.0
2017-03-01T13:30:00:000Z,139891.0
2017-03-01T13:35:00:000Z,140000.0
2017-03-01T13:40:00:000Z,140603.0
2017-03-01T13:45:00:000Z,141000.0
2017-03-01T13:50:00:000Z,141020.0
2017-03-01T13:55:00:000Z,141151.0
2017-03-01T14:00:00:000Z,141000.0
2017-03-01T14:05:00:000Z,141003.0
2017-03-01T14:10:00:000Z,140730.0
2017-03-01T14:15:00:000Z,141002.0
2017-03-01T14:20:00:000Z,141321.0
2017-03-01T14:25:00:000Z,141419.0
2017-03-01T14:30:00:000Z,141056.0
2017-03-01T14:35:00:000Z,141001.0
2017-03-01T14:40:00:000Z,140993.0
2017-03-01T14:45:00:000Z,140997.0
2017-03-01T14:50:00:000Z,141000.0
2017-03-01T14:55:00:000Z,141477.0
2017-03-01T15:00:00:000Z,141432.0
2017-03-01T15:05:00:000Z,141998.0
2017-03-01T15:10:00:000Z,141801.0
2017-03-01T15:15:00:000Z,141811.0
2017-03-01T15:20:00:000Z,141802.0
2017-03-01T15:25:00:000Z,141600.0
2017-03-01T15:30:00:000Z,141356.0
2017-03-01T15:35:00:000Z,141314.0
2017-03-01T15:40:00:000Z,141574.0
2017-03-01T15:45:00:000Z,141444.0
2017-03-01T15:50:00:000Z,141437.0
2017-03-01T15:55:00:000Z,141650.0
2017-03-01T16:00:00:000Z,141600.0
2017-03-01T16:05:00:000Z,141844.0
2017-03-01T16:10:00:000Z,141711.0
2017-03-01T16:15:00:000Z,141720.0
2017-03-01T16:20:00:000Z,141652.0
2017-03-01T16:25:00:000Z,141518.0
2017-03-01T16:30:00:000Z,141579.0
2017-03-01T16:35:00:000Z,141595.0
2017-03-01T16:40:00:000Z,141680.0
2017-03-01T16:45:00:000Z,141614.0
2017-03-01T16:50:00:000Z,141580.0
2017-03-01T16:55:00:000Z,141634.0
2017-03-01T17:00:00:000Z,141700.0
2017-03-01T17:05:00:000Z,141842.0
2017-03-01T17:10:00:000Z,141824.0
2017-03-01T17:15:00:000Z,141976.0
2017-03-01T17:20:00:000Z,142022.0
2017-03-01T17:25:00:000Z,142092.0
2017-03-01T17:30:00:000Z,141975.0
2017-03-01T17:35:00:000Z,141960.0
2017-03-01T17:40:00:000Z,142171.0
2017-03-01T17:45:00:000Z,142292.0
2017-03-01T17:50:00:000Z,141819.0
2017-03-01T17:55:00:000Z,141933.0
2017-03-01T18:00:00:000Z,142110.0
2017-03-01T18:05:00:000Z,142325.0
2017-03-01T18:10:00:000Z,142325.0
2017-03-01T18:15:00:000Z,142300.0
2017-03-01T18:20:00:000Z,142276.0
2017-03-01T18:25:00:000Z,142372.0
2017-03-01T18:30:00:000Z,142330.0
2017-03-01T18:35:00:000Z,142349.0
2017-03-01T18:40:00:000Z,142460.0
2017-03-01T18:45:00:000Z,142676.0
2017-03-01T18:50:00:000Z,142509.0
2017-03-01T18:55:00:000Z,142531.0
2017-03-01T19:00:00:000Z,142613.0
2017-03-01T19:05:00:000Z,142514.0
2017-03-01T19:10:00:000Z,142352.0
2017-03-01T19:15:00:000Z,142489.0
2017-03-01T19:20:00:000Z,142240.0
2017-03-01T19:25:00:000Z,142340.0
2017-03-01T19:30:00:000Z,142301.0
2017-03-01T19:35:00:000Z,142331.0
2017-03-01T19:40:00:000Z,142397.0
2017-03-01T19:45:00:000Z,142357.0
2017-03-01T19:50:00:000Z,142323.0
2017-03-01T19:55:00:000Z,142369.0
2017-03-01T20:00:00:000Z,142377.0
2017-03-01T20:05:00:000Z,142390.0
2017-03-01T20:10:00:000Z,142383.0
2017-03-01T20:15:00:000Z,142440.0
2017-03-01T20:20:00:000Z,142470.0
2017-03-01T20:25:00:000Z,142501.0
2017-03-01T20:30:00:000Z,142427.0
2017-03-01T20:35:00:000Z,142400.0
2017-03-01T20:40:00:000Z,142405.0
2017-03-01T20:45:00:000Z,142334.0
2017-03-01T20:50:00:000Z,142409.0
2017-03-01T20:55:00:000Z,142362.0
2017-03-01T21:00:00:000Z,142348.0
2017-03-01T21:05:00:000Z,142240.0
2017-03-01T21:10:00:000Z,142100.0
2017-03-01T21:15:00:000Z,141980.0
2017-03-01T21:20:00:000Z,141799.0
2017-03-01T21:25:00:000Z,141962.0
2017-03-01T21:30:00:000Z,142034.0
2017-03-01T21:35:00:000Z,142040.0
2017-03-01T21:40:00:000Z,142073.0
2017-03-01T21:45:00:000Z,142167.0
2017-03-01T21:50:00:000Z,142343.0
2017-03-01T21:55:00:000Z,142583.0
2017-03-01T22:00:00:000Z,142499.0
2017-03-01T22:05:00:000Z,142299.0
2017-03-01T22:10:00:000Z,142377.0
