utc_timestamp,rate
2018-06-01T00:00:00:000Z,815829.0
2018-06-01T00:05:00:000Z,817357.0
2018-06-01T00:10:00:000Z,819000.0
2018-06-01T00:15:00:000Z,817991.0
2018-06-01T00:20:00:000Z,818001.0
2018-06-01T00:25:00:000Z,818903.0
2018-06-01T00:30:00:000Z,819272.0
2018-06-01T00:35:00:000Z,819027.0
2018-06-01T00:40:00:000Z,819015.0
2018-06-01T00:45:00:000Z,819749.0
2018-06-01T00:50:00:000Z,819499.0
2018-06-01T00:55:00:000Z,817502.0
2018-06-01T01:00:00:000Z,819156.0
2018-06-01T01:05:00:000Z,817751.0
2018-06-01T01:10:00:000Z,816746.0
2018-06-01T01:15:00:000Z,817999.0
2018-06-01T01:20:00:000Z,819227.0
2018-06-01T01:25:00:000Z,819749.0
2018-06-01T01:30:00:000Z,819769.0
2018-06-01T01:35:00:000Z,818961.0
2018-06-01T01:40:00:000Z,819850.0
2018-06-01T01:45:00:000Z,819997.0
2018-06-01T01:50:00:000Z,819124.0
2018-06-01T01:55:00:000Z,818067.0
2018-06-01T02:00:00:000Z,818251.0
2018-06-01T02:05:00:000Z,819700.0
2018-06-01T02:10:00:000Z,819762.0
2018-06-01T02:15:00:000Z,821001.0
2018-06-01T02:20:00:000Z,821201.0
2018-06-01T02:25:00:000Z,821749.0
2018-06-01T02:30:00:000Z,820501.0
2018-06-01T02:35:00:000Z,820044.0
2018-06-01T02:40:00:000Z,819665.0
2018-06-01T02:45:00:000Z,819040.0
2018-06-01T02:50:00:000Z,820510.0
2018-06-01T02:55:00:000Z,819252.0
2018-06-01T03:00:00:000Z,819383.0
2018-06-01T03:05:00:000Z,818105.0
2018-06-01T03:10:00:000Z,818300.0
2018-06-01T03:15:00:000Z,818999.0
2018-06-01T03:20:00:000Z,818754.0
2018-06-01T03:25:00:000Z,818995.0
2018-06-01T03:30:00:000Z,818749.0
2018-06-01T03:35:00:000Z,819249.0
2018-06-01T03:40:00:000Z,819504.0
2018-06-01T03:45:00:000Z,820008.0
2018-06-01T03:50:00:000Z,819501.0
2018-06-01T03:55:00:000Z,818747.0
2018-06-01T04:00:00:000Z,818921.0
2018-06-01T04:05:00:000Z,818074.0
2018-06-01T04:10:00:000Z,818219.0
2018-06-01T04:15:00:000Z,818978.0
2018-06-01T04:20:00:000Z,818501.0
2018-06-01T04:25:00:000Z,818909.0
2018-06-01T04:30:00:000Z,818983.0
2018-06-01T04:35:00:000Z,818668.0
2018-06-01T04:40:00:000Z,817751.0
2018-06-01T04:45:00:000Z,817997.0
2018-06-01T04:50:00:000Z,819246.0
2018-06-01T04:55:00:000Z,819000.0
2018-06-01T05:00:00:000Z,819215.0
2018-06-01T05:05:00:000Z,819876.0
2018-06-01T05:10:00:000Z,819499.0
2018-06-01T05:15:00:000Z,819251.0
2018-06-01T05:20:00:000Z,818640.0
2018-06-01T05:25:00:000Z,818751.0
2018-06-01T05:30:00:000Z,818544.0
2018-06-01T05:35:00:000Z,818956.0
2018-06-01T05:40:00:000Z,819046.0
2018-06-01T05:45:00:000Z,819001.0
2018-06-01T05:50:00:000Z,818999.0
2018-06-01T05:55:00:000Z,819142.0
2018-06-01T06:00:00:000Z,819044.0
2018-06-01T06:05:00:000Z,819011.0
2018-06-01T06:10:00:000Z,819255.0
2018-06-01T06:15:00:000Z,819746.0
2018-06-01T06:20:00:000Z,824797.0
2018-06-01T06:25:00:000Z,825745.0
2018-06-01T06:30:00:000Z,823723.0
2018-06-01T06:35:00:000Z,823910.0
2018-06-01T06:40:00:000Z,824745.0
2018-06-01T06:45:00:000Z,824499.0
2018-06-01T06:50:00:000Z,823888.0
2018-06-01T06:55:00:000Z,824751.0
2018-06-01T07:00:00:000Z,824197.0
2018-06-01T07:05:00:000Z,825826.0
2018-06-01T07:10:00:000Z,827614.0
2018-06-01T07:15:00:000Z,826895.0
2018-06-01T07:20:00:000Z,827825.0
2018-06-01T07:25:00:000Z,827459.0
2018-06-01T07:30:00:000Z,830005.0
2018-06-01T07:35:00:000Z,828368.0
2018-06-01T07:40:00:000Z,828506.0
2018-06-01T07:45:00:000Z,828975.0
2018-06-01T07:50:00:000Z,828736.0
2018-06-01T07:55:00:000Z,827251.0
2018-06-01T08:00:00:000Z,827499.0
2018-06-01T08:05:00:000Z,826507.0
2018-06-01T08:10:00:000Z,827209.0
2018-06-01T08:15:00:000Z,826730.0
2018-06-01T08:20:00:000Z,827383.0
2018-06-01T08:25:00:000Z,827751.0
2018-06-01T08:30:00:000Z,828080.0
2018-06-01T08:35:00:000Z,827501.0
2018-06-01T08:40:00:000Z,828137.0
2018-06-01T08:45:00:000Z,828381.0
2018-06-01T08:50:00:000Z,828999.0
2018-06-01T08:55:00:000Z,829990.0
2018-06-01T09:00:00:000Z,830626.0
2018-06-01T09:05:00:000Z,829999.0
2018-06-01T09:10:00:000Z,828001.0
2018-06-01T09:15:00:000Z,828528.0
2018-06-01T09:20:00:000Z,828499.0
2018-06-01T09:25:00:000Z,829210.0
2018-06-01T09:30:00:000Z,826000.0
2018-06-01T09:35:00:000Z,825500.0
2018-06-01T09:40:00:000Z,824367.0
2018-06-01T09:45:00:000Z,825247.0
2018-06-01T09:50:00:000Z,825988.0
2018-06-01T09:55:00:000Z,825733.0
2018-06-01T10:00:00:000Z,824157.0
2018-06-01T10:05:00:000Z,824412.0
2018-06-01T10:10:00:000Z,825001.0
2018-06-01T10:15:00:000Z,825950.0
2018-06-01T10:20:00:000Z,825834.0
2018-06-01T10:25:00:000Z,826696.0
2018-06-01T10:30:00:000Z,825833.0
2018-06-01T10:35:00:000Z,825335.0
2018-06-01T10:40:00:000Z,825000.0
2018-06-01T10:45:00:000Z,825721.0
2018-06-01T10:50:00:000Z,825119.0
2018-06-01T10:55:00:000Z,825884.0
2018-06-01T11:00:00:000Z,825001.0
2018-06-01T11:05:00:000Z,825394.0
2018-06-01T11:10:00:000Z,825999.0
2018-06-01T11:15:00:000Z,825990.0
2018-06-01T11:20:00:000Z,827065.0
2018-06-01T11:25:00:000Z,827249.0
2018-06-01T11:30:00:000Z,826924.0
2018-06-01T11:35:00:000Z,827707.0
2018-06-01T11:40:00:000Z,826681.0
2018-06-01T11:45:00:000Z,824496.0
2018-06-01T11:50:00:000Z,824751.0
2018-06-01T11:55:00:000Z,814087.0
2018-06-01T12:00:00:000Z,809796.0
2018-06-01T12:05:00:000Z,811151.0
2018-06-01T12:10:00:000Z,814110.0
2018-06-01T12:15:00:000Z,812999.0
2018-06-01T12:20:00:000Z,813463.0
2018-06-01T12:25:00:000Z,815394.0
2018-06-01T12:30:00:000Z,812514.0
2018-06-01T12:35:00:000Z,813919.0
2018-06-01T12:40:00:000Z,813457.0
