utc_timestamp,rate
2018-08-01T00:00:00:000Z,862994.0
2018-08-01T00:05:00:000Z,861298.0
2018-08-01T00:10:00:000Z,863669.0
2018-08-01T00:15:00:000Z,861379.0
2018-08-01T00:20:00:000Z,862470.0
2018-08-01T00:25:00:000Z,862350.0
2018-08-01T00:30:00:000Z,864152.0
2018-08-01T00:35:00:000Z,864186.0
2018-08-01T00:40:00:000Z,862869.0
2018-08-01T00:45:00:000Z,860749.0
2018-08-01T00:50:00:000Z,860080.0
2018-08-01T00:55:00:000Z,858354.0
2018-08-01T01:00:00:000Z,856660.0
2018-08-01T01:05:00:000Z,851709.0
2018-08-01T01:10:00:000Z,853746.0
2018-08-01T01:15:00:000Z,854239.0
2018-08-01T01:20:00:000Z,858209.0
2018-08-01T01:25:00:000Z,856599.0
2018-08-01T01:30:00:000Z,855754.0
2018-08-01T01:35:00:000Z,854499.0
2018-08-01T01:40:00:000Z,853677.0
2018-08-01T01:45:00:000Z,849249.0
2018-08-01T01:50:00:000Z,849131.0
2018-08-01T01:55:00:000Z,846639.0
2018-08-01T02:00:00:000Z,844353.0
2018-08-01T02:05:00:000Z,844255.0
2018-08-01T02:10:00:000Z,839241.0
2018-08-01T02:15:00:000Z,840060.0
2018-08-01T02:20:00:000Z,841606.0
2018-08-01T02:25:00:000Z,841408.0
2018-08-01T02:30:00:000Z,843189.0
2018-08-01T02:35:00:000Z,841740.0
2018-08-01T02:40:00:000Z,841138.0
2018-08-01T02:45:00:000Z,841001.0
2018-08-01T02:50:00:000Z,839750.0
2018-08-01T02:55:00:000Z,841610.0
2018-08-01T03:00:00:000Z,843608.0
2018-08-01T03:05:00:000Z,841978.0
2018-08-01T03:10:00:000Z,840845.0
2018-08-01T03:15:00:000Z,841847.0
2018-08-01T03:20:00:000Z,842332.0
2018-08-01T03:25:00:000Z,842200.0
2018-08-01T03:30:00:000Z,841705.0
2018-08-01T03:35:00:000Z,842759.0
2018-08-01T03:40:00:000Z,842571.0
2018-08-01T03:45:00:000Z,841999.0
2018-08-01T03:50:00:000Z,841061.0
2018-08-01T03:55:00:000Z,839560.0
2018-08-01T04:00:00:000Z,841499.0
2018-08-01T04:05:00:000Z,840470.0
2018-08-01T04:10:00:000Z,841046.0
2018-08-01T04:15:00:000Z,842097.0
2018-08-01T04:20:00:000Z,842782.0
2018-08-01T04:25:00:000Z,844118.0
2018-08-01T04:30:00:000Z,843222.0
2018-08-01T04:35:00:000Z,842104.0
2018-08-01T04:40:00:000Z,842501.0
2018-08-01T04:45:00:000Z,842373.0
2018-08-01T04:50:00:000Z,841765.0
2018-08-01T04:55:00:000Z,841219.0
2018-08-01T05:00:00:000Z,841663.0
2018-08-01T05:05:00:000Z,842249.0
2018-08-01T05:10:00:000Z,842306.0
2018-08-01T05:15:00:000Z,842244.0
2018-08-01T05:20:00:000Z,842251.0
2018-08-01T05:25:00:000Z,840692.0
2018-08-01T05:30:00:000Z,840497.0
2018-08-01T05:35:00:000Z,837015.0
2018-08-01T05:40:00:000Z,835614.0
2018-08-01T05:45:00:000Z,834566.0
2018-08-01T05:50:00:000Z,838152.0
2018-08-01T05:55:00:000Z,838471.0
2018-08-01T06:00:00:000Z,839406.0
2018-08-01T06:05:00:000Z,840442.0
2018-08-01T06:10:00:000Z,839620.0
2018-08-01T06:15:00:000Z,838669.0
2018-08-01T06:20:00:000Z,839868.0
2018-08-01T06:25:00:000Z,841749.0
2018-08-01T06:30:00:000Z,843056.0
2018-08-01T06:35:00:000Z,845005.0
2018-08-01T06:40:00:000Z,844086.0
2018-08-01T06:45:00:000Z,845501.0
2018-08-01T06:50:00:000Z,844767.0
2018-08-01T06:55:00:000Z,845370.0
2018-08-01T07:00:00:000Z,844851.0
2018-08-01T07:05:00:000Z,842896.0
2018-08-01T07:10:00:000Z,842150.0
2018-08-01T07:15:00:000Z,841910.0
2018-08-01T07:20:00:000Z,841350.0
2018-08-01T07:25:00:000Z,842188.0
2018-08-01T07:30:00:000Z,844210.0
2018-08-01T07:35:00:000Z,843751.0
2018-08-01T07:40:00:000Z,842974.0
2018-08-01T07:45:00:000Z,842841.0
2018-08-01T07:50:00:000Z,843283.0
2018-08-01T07:55:00:000Z,844143.0
2018-08-01T08:00:00:000Z,844487.0
2018-08-01T08:05:00:000Z,847813.0
2018-08-01T08:10:00:000Z,848894.0
2018-08-01T08:15:00:000Z,847747.0
2018-08-01T08:20:00:000Z,850500.0
2018-08-01T08:25:00:000Z,850297.0
2018-08-01T08:30:00:000Z,849867.0
2018-08-01T08:35:00:000Z,850996.0
2018-08-01T08:40:00:000Z,851713.0
2018-08-01T08:45:00:000Z,853147.0
2018-08-01T08:50:00:000Z,854503.0
2018-08-01T08:55:00:000Z,852381.0
2018-08-01T09:00:00:000Z,852144.0
2018-08-01T09:05:00:000Z,850204.0
2018-08-01T09:10:00:000Z,850543.0
2018-08-01T09:15:00:000Z,850251.0
2018-08-01T09:20:00:000Z,849332.0
2018-08-01T09:25:00:000Z,848107.0
2018-08-01T09:30:00:000Z,849499.0
2018-08-01T09:35:00:000Z,849818.0
2018-08-01T09:40:00:000Z,849716.0
2018-08-01T09:45:00:000Z,850226.0
2018-08-01T09:50:00:000Z,849751.0
2018-08-01T09:55:00:000Z,849052.0
2018-08-01T10:00:00:000Z,847558.0
2018-08-01T10:05:00:000Z,843360.0
2018-08-01T10:10:00:000Z,843259.0
