utc_timestamp,rate
2019-06-01T00:00:00:000Z,927985.0
2019-06-01T00:05:00:000Z,928106.0
2019-06-01T00:10:00:000Z,925999.0
2019-06-01T00:15:00:000Z,927112.0
2019-06-01T00:20:00:000Z,925732.0
2019-06-01T00:25:00:000Z,923830.0
2019-06-01T00:30:00:000Z,924385.0
2019-06-01T00:35:00:000Z,925479.0
2019-06-01T00:40:00:000Z,925611.0
2019-06-01T00:45:00:000Z,926980.0
2019-06-01T00:50:00:000Z,928197.0
2019-06-01T00:55:00:000Z,928830.0
2019-06-01T01:00:00:000Z,930563.0
2019-06-01T01:05:00:000Z,928500.0
2019-06-01T01:10:00:000Z,929128.0
2019-06-01T01:15:00:000Z,928881.0
2019-06-01T01:20:00:000Z,929127.0
2019-06-01T01:25:00:000Z,929593.0
2019-06-01T01:30:00:000Z,928760.0
2019-06-01T01:35:00:000Z,925747.0
2019-06-01T01:40:00:000Z,926319.0
2019-06-01T01:45:00:000Z,926291.0
2019-06-01T01:50:00:000Z,927905.0
2019-06-01T01:55:00:000Z,927343.0
2019-06-01T02:00:00:000Z,927497.0
2019-06-01T02:05:00:000Z,925749.0
2019-06-01T02:10:00:000Z,926416.0
2019-06-01T02:15:00:000Z,924981.0
2019-06-01T02:20:00:000Z,926664.0
2019-06-01T02:25:00:000Z,925953.0
2019-06-01T02:30:00:000Z,925002.0
2019-06-01T02:35:00:000Z,925593.0
2019-06-01T02:40:00:000Z,926319.0
2019-06-01T02:45:00:000Z,927010.0
2019-06-01T02:50:00:000Z,925767.0
2019-06-01T02:55:00:000Z,926727.0
2019-06-01T03:00:00:000Z,927386.0
2019-06-01T03:05:00:000Z,928250.0
2019-06-01T03:10:00:000Z,928962.0
2019-06-01T03:15:00:000Z,927790.0
2019-06-01T03:20:00:000Z,927320.0
2019-06-01T03:25:00:000Z,927073.0
2019-06-01T03:30:00:000Z,926259.0
2019-06-01T03:35:00:000Z,927601.0
2019-06-01T03:40:00:000Z,927248.0
2019-06-01T03:45:00:000Z,928410.0
2019-06-01T03:50:00:000Z,927855.0
2019-06-01T03:55:00:000Z,928399.0
2019-06-01T04:00:00:000Z,927251.0
2019-06-01T04:05:00:000Z,927101.0
2019-06-01T04:10:00:000Z,926370.0
2019-06-01T04:15:00:000Z,927060.0
2019-06-01T04:20:00:000Z,925102.0
2019-06-01T04:25:00:000Z,926863.0
2019-06-01T04:30:00:000Z,926189.0
2019-06-01T04:35:00:000Z,926533.0
2019-06-01T04:40:00:000Z,927158.0
2019-06-01T04:45:00:000Z,927886.0
2019-06-01T04:50:00:000Z,928617.0
2019-06-01T04:55:00:000Z,928859.0
2019-06-01T05:00:00:000Z,927713.0
