utc_timestamp,rate
2019-10-01T00:00:00:000Z,898257.0
2019-10-01T00:05:00:000Z,894452.0
2019-10-01T00:10:00:000Z,893406.0
2019-10-01T00:15:00:000Z,893882.0
2019-10-01T00:20:00:000Z,893447.0
2019-10-01T00:25:00:000Z,891480.0
2019-10-01T00:30:00:000Z,891443.0
2019-10-01T00:35:00:000Z,889118.0
2019-10-01T00:40:00:000Z,890086.0
2019-10-01T00:45:00:000Z,891029.0
2019-10-01T00:50:00:000Z,889370.0
2019-10-01T00:55:00:000Z,890036.0
2019-10-01T01:00:00:000Z,890329.0
2019-10-01T01:05:00:000Z,889275.0
2019-10-01T01:10:00:000Z,888409.0
2019-10-01T01:15:00:000Z,890269.0
2019-10-01T01:20:00:000Z,891674.0
2019-10-01T01:25:00:000Z,891761.0
2019-10-01T01:30:00:000Z,890163.0
2019-10-01T01:35:00:000Z,892290.0
2019-10-01T01:40:00:000Z,894994.0
2019-10-01T01:45:00:000Z,896005.0
2019-10-01T01:50:00:000Z,896515.0
2019-10-01T01:55:00:000Z,898500.0
2019-10-01T02:00:00:000Z,897001.0
2019-10-01T02:05:00:000Z,896374.0
2019-10-01T02:10:00:000Z,899125.0
2019-10-01T02:15:00:000Z,905919.0
2019-10-01T02:20:00:000Z,905254.0
2019-10-01T02:25:00:000Z,906799.0
2019-10-01T02:30:00:000Z,909585.0
2019-10-01T02:35:00:000Z,906866.0
2019-10-01T02:40:00:000Z,907617.0
2019-10-01T02:45:00:000Z,907511.0
2019-10-01T02:50:00:000Z,908912.0
2019-10-01T02:55:00:000Z,912845.0
2019-10-01T03:00:00:000Z,912181.0
2019-10-01T03:05:00:000Z,914942.0
2019-10-01T03:10:00:000Z,919800.0
2019-10-01T03:15:00:000Z,918543.0
2019-10-01T03:20:00:000Z,920002.0
2019-10-01T03:25:00:000Z,915013.0
2019-10-01T03:30:00:000Z,916452.0
2019-10-01T03:35:00:000Z,915478.0
2019-10-01T03:40:00:000Z,914486.0
2019-10-01T03:45:00:000Z,916623.0
2019-10-01T03:50:00:000Z,914000.0
2019-10-01T03:55:00:000Z,913394.0
2019-10-01T04:00:00:000Z,910886.0
2019-10-01T04:05:00:000Z,914052.0
2019-10-01T04:10:00:000Z,913052.0
2019-10-01T04:15:00:000Z,913132.0
2019-10-01T04:20:00:000Z,914336.0
2019-10-01T04:25:00:000Z,914652.0
2019-10-01T04:30:00:000Z,915755.0
2019-10-01T04:35:00:000Z,917944.0
2019-10-01T04:40:00:000Z,916692.0
2019-10-01T04:45:00:000Z,916504.0
2019-10-01T04:50:00:000Z,914248.0
2019-10-01T04:55:00:000Z,913575.0
2019-10-01T05:00:00:000Z,914299.0
2019-10-01T05:05:00:000Z,915280.0
2019-10-01T05:10:00:000Z,914998.0
2019-10-01T05:15:00:000Z,913901.0
2019-10-01T05:20:00:000Z,913010.0
2019-10-01T05:25:00:000Z,914236.0
2019-10-01T05:30:00:000Z,914013.0
2019-10-01T05:35:00:000Z,912625.0
2019-10-01T05:40:00:000Z,912914.0
2019-10-01T05:45:00:000Z,913983.0
2019-10-01T05:50:00:000Z,914099.0
2019-10-01T05:55:00:000Z,913894.0
2019-10-01T06:00:00:000Z,913690.0
2019-10-01T06:05:00:000Z,912456.0
2019-10-01T06:10:00:000Z,912335.0
2019-10-01T06:15:00:000Z,912200.0
2019-10-01T06:20:00:000Z,910000.0
2019-10-01T06:25:00:000Z,911263.0
2019-10-01T06:30:00:000Z,910798.0
2019-10-01T06:35:00:000Z,909710.0
2019-10-01T06:40:00:000Z,908552.0
2019-10-01T06:45:00:000Z,909457.0
2019-10-01T06:50:00:000Z,907977.0
2019-10-01T06:55:00:000Z,908594.0
2019-10-01T07:00:00:000Z,910358.0
2019-10-01T07:05:00:000Z,910150.0
2019-10-01T07:10:00:000Z,908951.0
2019-10-01T07:15:00:000Z,908201.0
2019-10-01T07:20:00:000Z,909531.0
2019-10-01T07:25:00:000Z,908908.0
2019-10-01T07:30:00:000Z,908072.0
2019-10-01T07:35:00:000Z,908986.0
2019-10-01T07:40:00:000Z,910857.0
2019-10-01T07:45:00:000Z,912880.0
2019-10-01T07:50:00:000Z,913999.0
2019-10-01T07:55:00:000Z,913841.0
2019-10-01T08:00:00:000Z,914119.0
2019-10-01T08:05:00:000Z,913225.0
2019-10-01T08:10:00:000Z,914552.0
2019-10-01T08:15:00:000Z,913878.0
2019-10-01T08:20:00:000Z,912461.0
2019-10-01T08:25:00:000Z,910949.0
2019-10-01T08:30:00:000Z,909754.0
2019-10-01T08:35:00:000Z,910260.0
2019-10-01T08:40:00:000Z,911303.0
2019-10-01T08:45:00:000Z,910313.0
2019-10-01T08:50:00:000Z,911863.0
2019-10-01T08:55:00:000Z,912015.0
2019-10-01T09:00:00:000Z,911349.0
2019-10-01T09:05:00:000Z,908639.0
2019-10-01T09:10:00:000Z,909110.0
2019-10-01T09:15:00:000Z,905027.0
2019-10-01T09:20:00:000Z,905800.0
