utc_timestamp,rate
2019-07-01T00:00:00:000Z,1172907.0
2019-07-01T00:05:00:000Z,1169227.0
2019-07-01T00:10:00:000Z,1176704.0
2019-07-01T00:15:00:000Z,1190985.0
2019-07-01T00:20:00:000Z,1188287.0
2019-07-01T00:25:00:000Z,1191129.0
2019-07-01T00:30:00:000Z,1193461.0
2019-07-01T00:35:00:000Z,1186229.0
2019-07-01T00:40:00:000Z,1185718.0
2019-07-01T00:45:00:000Z,1188700.0
2019-07-01T00:50:00:000Z,1192749.0
2019-07-01T00:55:00:000Z,1191047.0
2019-07-01T01:00:00:000Z,1200847.0
2019-07-01T01:05:00:000Z,1202667.0
2019-07-01T01:10:00:000Z,1206320.0
2019-07-01T01:15:00:000Z,1204164.0
2019-07-01T01:20:00:000Z,1201058.0
2019-07-01T01:25:00:000Z,1198521.0
2019-07-01T01:30:00:000Z,1199659.0
2019-07-01T01:35:00:000Z,1204200.0
2019-07-01T01:40:00:000Z,1203179.0
2019-07-01T01:45:00:000Z,1191964.0
2019-07-01T01:50:00:000Z,1196174.0
2019-07-01T01:55:00:000Z,1192351.0
2019-07-01T02:00:00:000Z,1189629.0
2019-07-01T02:05:00:000Z,1181513.0
2019-07-01T02:10:00:000Z,1183922.0
2019-07-01T02:15:00:000Z,1185810.0
2019-07-01T02:20:00:000Z,1194449.0
2019-07-01T02:25:00:000Z,1202596.0
2019-07-01T02:30:00:000Z,1202864.0
2019-07-01T02:35:00:000Z,1204344.0
2019-07-01T02:40:00:000Z,1199190.0
2019-07-01T02:45:00:000Z,1200618.0
2019-07-01T02:50:00:000Z,1200395.0
2019-07-01T02:55:00:000Z,1203102.0
2019-07-01T03:00:00:000Z,1199431.0
2019-07-01T03:05:00:000Z,1203190.0
2019-07-01T03:10:00:000Z,1201624.0
2019-07-01T03:15:00:000Z,1207679.0
2019-07-01T03:20:00:000Z,1211700.0
2019-07-01T03:25:00:000Z,1207096.0
2019-07-01T03:30:00:000Z,1209327.0
2019-07-01T03:35:00:000Z,1215688.0
2019-07-01T03:40:00:000Z,1217429.0
2019-07-01T03:45:00:000Z,1216490.0
2019-07-01T03:50:00:000Z,1223007.0
2019-07-01T03:55:00:000Z,1221208.0
2019-07-01T04:00:00:000Z,1209974.0
2019-07-01T04:05:00:000Z,1209718.0
2019-07-01T04:10:00:000Z,1207622.0
2019-07-01T04:15:00:000Z,1208047.0
2019-07-01T04:20:00:000Z,1211723.0
2019-07-01T04:25:00:000Z,1210060.0
2019-07-01T04:30:00:000Z,1206383.0
2019-07-01T04:35:00:000Z,1209999.0
2019-07-01T04:40:00:000Z,1215000.0
2019-07-01T04:45:00:000Z,1214001.0
2019-07-01T04:50:00:000Z,1210560.0
2019-07-01T04:55:00:000Z,1208337.0
2019-07-01T05:00:00:000Z,1211250.0
2019-07-01T05:05:00:000Z,1206494.0
2019-07-01T05:10:00:000Z,1204353.0
2019-07-01T05:15:00:000Z,1202420.0
2019-07-01T05:20:00:000Z,1196049.0
2019-07-01T05:25:00:000Z,1200999.0
2019-07-01T05:30:00:000Z,1214023.0
2019-07-01T05:35:00:000Z,1214979.0
2019-07-01T05:40:00:000Z,1211040.0
2019-07-01T05:45:00:000Z,1210589.0
2019-07-01T05:50:00:000Z,1208000.0
2019-07-01T05:55:00:000Z,1205006.0
2019-07-01T06:00:00:000Z,1204913.0
2019-07-01T06:05:00:000Z,1202614.0
2019-07-01T06:10:00:000Z,1205974.0
2019-07-01T06:15:00:000Z,1210000.0
2019-07-01T06:20:00:000Z,1205384.0
2019-07-01T06:25:00:000Z,1210944.0
2019-07-01T06:30:00:000Z,1206628.0
2019-07-01T06:35:00:000Z,1201759.0
2019-07-01T06:40:00:000Z,1199735.0
2019-07-01T06:45:00:000Z,1201001.0
2019-07-01T06:50:00:000Z,1194960.0
2019-07-01T06:55:00:000Z,1196030.0
2019-07-01T07:00:00:000Z,1193629.0
2019-07-01T07:05:00:000Z,1197981.0
2019-07-01T07:10:00:000Z,1199248.0
2019-07-01T07:15:00:000Z,1202210.0
2019-07-01T07:20:00:000Z,1201500.0
2019-07-01T07:25:00:000Z,1198000.0
2019-07-01T07:30:00:000Z,1188999.0
