utc_timestamp,rate
2019-09-01T00:00:00:000Z,1020322.0
2019-09-01T00:05:00:000Z,1021568.0
2019-09-01T00:10:00:000Z,1020791.0
2019-09-01T00:15:00:000Z,1022411.0
2019-09-01T00:20:00:000Z,1022811.0
2019-09-01T00:25:00:000Z,1022583.0
2019-09-01T00:30:00:000Z,1023964.0
2019-09-01T00:35:00:000Z,1023805.0
2019-09-01T00:40:00:000Z,1023474.0
2019-09-01T00:45:00:000Z,1023296.0
2019-09-01T00:50:00:000Z,1023293.0
2019-09-01T00:55:00:000Z,1023440.0
2019-09-01T01:00:00:000Z,1023001.0
2019-09-01T01:05:00:000Z,1023031.0
2019-09-01T01:10:00:000Z,1023382.0
2019-09-01T01:15:00:000Z,1023860.0
2019-09-01T01:20:00:000Z,1024404.0
2019-09-01T01:25:00:000Z,1024250.0
2019-09-01T01:30:00:000Z,1024177.0
2019-09-01T01:35:00:000Z,1024660.0
2019-09-01T01:40:00:000Z,1024853.0
2019-09-01T01:45:00:000Z,1024317.0
2019-09-01T01:50:00:000Z,1024009.0
2019-09-01T01:55:00:000Z,1023030.0
2019-09-01T02:00:00:000Z,1023123.0
2019-09-01T02:05:00:000Z,1023510.0
2019-09-01T02:10:00:000Z,1023580.0
2019-09-01T02:15:00:000Z,1022493.0
2019-09-01T02:20:00:000Z,1023411.0
2019-09-01T02:25:00:000Z,1022839.0
2019-09-01T02:30:00:000Z,1022354.0
2019-09-01T02:35:00:000Z,1022759.0
2019-09-01T02:40:00:000Z,1022320.0
2019-09-01T02:45:00:000Z,1022501.0
2019-09-01T02:50:00:000Z,1022658.0
2019-09-01T02:55:00:000Z,1022891.0
2019-09-01T03:00:00:000Z,1022476.0
2019-09-01T03:05:00:000Z,1023369.0
2019-09-01T03:10:00:000Z,1023179.0
2019-09-01T03:15:00:000Z,1023593.0
2019-09-01T03:20:00:000Z,1023174.0
2019-09-01T03:25:00:000Z,1023383.0
2019-09-01T03:30:00:000Z,1023241.0
2019-09-01T03:35:00:000Z,1024204.0
2019-09-01T03:40:00:000Z,1024565.0
2019-09-01T03:45:00:000Z,1023905.0
2019-09-01T03:50:00:000Z,1023766.0
2019-09-01T03:55:00:000Z,1024139.0
2019-09-01T04:00:00:000Z,1024256.0
2019-09-01T04:05:00:000Z,1024805.0
2019-09-01T04:10:00:000Z,1024405.0
2019-09-01T04:15:00:000Z,1024420.0
2019-09-01T04:20:00:000Z,1024418.0
2019-09-01T04:25:00:000Z,1024460.0
2019-09-01T04:30:00:000Z,1023853.0
2019-09-01T04:35:00:000Z,1024239.0
2019-09-01T04:40:00:000Z,1023600.0
2019-09-01T04:45:00:000Z,1023489.0
2019-09-01T04:50:00:000Z,1024072.0
2019-09-01T04:55:00:000Z,1023972.0
2019-09-01T05:00:00:000Z,1023907.0
2019-09-01T05:05:00:000Z,1024367.0
2019-09-01T05:10:00:000Z,1023449.0
2019-09-01T05:15:00:000Z,1023000.0
2019-09-01T05:20:00:000Z,1023023.0
2019-09-01T05:25:00:000Z,1023287.0
2019-09-01T05:30:00:000Z,1022740.0
2019-09-01T05:35:00:000Z,1023045.0
2019-09-01T05:40:00:000Z,1022619.0
2019-09-01T05:45:00:000Z,1022792.0
2019-09-01T05:50:00:000Z,1023370.0
2019-09-01T05:55:00:000Z,1022960.0
2019-09-01T06:00:00:000Z,1022734.0
2019-09-01T06:05:00:000Z,1022907.0
2019-09-01T06:10:00:000Z,1022587.0
2019-09-01T06:15:00:000Z,1022871.0
2019-09-01T06:20:00:000Z,1022683.0
2019-09-01T06:25:00:000Z,1022969.0
2019-09-01T06:30:00:000Z,1023100.0
2019-09-01T06:35:00:000Z,1023546.0
2019-09-01T06:40:00:000Z,1023574.0
2019-09-01T06:45:00:000Z,1023609.0
2019-09-01T06:50:00:000Z,1023198.0
2019-09-01T06:55:00:000Z,1023708.0
2019-09-01T07:00:00:000Z,1023421.0
2019-09-01T07:05:00:000Z,1023056.0
2019-09-01T07:10:00:000Z,1023504.0
2019-09-01T07:15:00:000Z,1023181.0
2019-09-01T07:20:00:000Z,1023826.0
2019-09-01T07:25:00:000Z,1023650.0
2019-09-01T07:30:00:000Z,1023328.0
2019-09-01T07:35:00:000Z,1023668.0
2019-09-01T07:40:00:000Z,1023220.0
2019-09-01T07:45:00:000Z,1023293.0
2019-09-01T07:50:00:000Z,1023106.0
2019-09-01T07:55:00:000Z,1023122.0
2019-09-01T08:00:00:000Z,1023419.0
2019-09-01T08:05:00:000Z,1023100.0
2019-09-01T08:10:00:000Z,1023168.0
2019-09-01T08:15:00:000Z,1022212.0
2019-09-01T08:20:00:000Z,1022116.0
2019-09-01T08:25:00:000Z,1021222.0
2019-09-01T08:30:00:000Z,1020524.0
2019-09-01T08:35:00:000Z,1019884.0
2019-09-01T08:40:00:000Z,1021741.0
2019-09-01T08:45:00:000Z,1020076.0
2019-09-01T08:50:00:000Z,1018942.0
2019-09-01T08:55:00:000Z,1020274.0
2019-09-01T09:00:00:000Z,1020256.0
2019-09-01T09:05:00:000Z,1019707.0
2019-09-01T09:10:00:000Z,1019508.0
2019-09-01T09:15:00:000Z,1020872.0
2019-09-01T09:20:00:000Z,1019368.0
2019-09-01T09:25:00:000Z,1018462.0
2019-09-01T09:30:00:000Z,1019062.0
2019-09-01T09:35:00:000Z,1019994.0
2019-09-01T09:40:00:000Z,1021192.0
2019-09-01T09:45:00:000Z,1022525.0
2019-09-01T09:50:00:000Z,1021603.0
2019-09-01T09:55:00:000Z,1021790.0
2019-09-01T10:00:00:000Z,1021259.0
2019-09-01T10:05:00:000Z,1021198.0
2019-09-01T10:10:00:000Z,1020108.0
2019-09-01T10:15:00:000Z,1020573.0
2019-09-01T10:20:00:000Z,1021211.0
2019-09-01T10:25:00:000Z,1021341.0
2019-09-01T10:30:00:000Z,1021368.0
2019-09-01T10:35:00:000Z,1020852.0
2019-09-01T10:40:00:000Z,1019719.0
2019-09-01T10:45:00:000Z,1020294.0
2019-09-01T10:50:00:000Z,1020127.0
2019-09-01T10:55:00:000Z,1020184.0
2019-09-01T11:00:00:000Z,1020535.0
2019-09-01T11:05:00:000Z,1021076.0
2019-09-01T11:10:00:000Z,1021728.0
2019-09-01T11:15:00:000Z,1020839.0
2019-09-01T11:20:00:000Z,1020975.0
2019-09-01T11:25:00:000Z,1020871.0
2019-09-01T11:30:00:000Z,1020572.0
2019-09-01T11:35:00:000Z,1021224.0
2019-09-01T11:40:00:000Z,1020510.0
2019-09-01T11:45:00:000Z,1019063.0
2019-09-01T11:50:00:000Z,1019452.0
2019-09-01T11:55:00:000Z,1019051.0
2019-09-01T12:00:00:000Z,1019625.0
2019-09-01T12:05:00:000Z,1019480.0
2019-09-01T12:10:00:000Z,1019300.0
2019-09-01T12:15:00:000Z,1018651.0
2019-09-01T12:20:00:000Z,1019563.0
2019-09-01T12:25:00:000Z,1019797.0
2019-09-01T12:30:00:000Z,1019340.0
2019-09-01T12:35:00:000Z,1019298.0
2019-09-01T12:40:00:000Z,1020395.0
2019-09-01T12:45:00:000Z,1020387.0
2019-09-01T12:50:00:000Z,1019521.0
2019-09-01T12:55:00:000Z,1019825.0
2019-09-01T13:00:00:000Z,1019458.0
2019-09-01T13:05:00:000Z,1018707.0
2019-09-01T13:10:00:000Z,1018822.0
2019-09-01T13:15:00:000Z,1019493.0
2019-09-01T13:20:00:000Z,1019470.0
2019-09-01T13:25:00:000Z,1019194.0
2019-09-01T13:30:00:000Z,1019145.0
2019-09-01T13:35:00:000Z,1018502.0
2019-09-01T13:40:00:000Z,1018377.0
2019-09-01T13:45:00:000Z,1018469.0
2019-09-01T13:50:00:000Z,1018028.0
2019-09-01T13:55:00:000Z,1019117.0
2019-09-01T14:00:00:000Z,1018706.0
2019-09-01T14:05:00:000Z,1018382.0
2019-09-01T14:10:00:000Z,1018382.0
2019-09-01T14:15:00:000Z,1018251.0
2019-09-01T14:20:00:000Z,1017903.0
2019-09-01T14:25:00:000Z,1018039.0
2019-09-01T14:30:00:000Z,1019781.0
2019-09-01T14:35:00:000Z,1018819.0
2019-09-01T14:40:00:000Z,1019611.0
2019-09-01T14:45:00:000Z,1019238.0
2019-09-01T14:50:00:000Z,1018901.0
2019-09-01T14:55:00:000Z,1019430.0
2019-09-01T15:00:00:000Z,1019277.0
2019-09-01T15:05:00:000Z,1018690.0
2019-09-01T15:10:00:000Z,1018975.0
2019-09-01T15:15:00:000Z,1018925.0
2019-09-01T15:20:00:000Z,1019084.0
2019-09-01T15:25:00:000Z,1018961.0
2019-09-01T15:30:00:000Z,1019352.0
2019-09-01T15:35:00:000Z,1019860.0
2019-09-01T15:40:00:000Z,1020305.0
2019-09-01T15:45:00:000Z,1023442.0
2019-09-01T15:50:00:000Z,1022470.0
2019-09-01T15:55:00:000Z,1022364.0
2019-09-01T16:00:00:000Z,1022140.0
2019-09-01T16:05:00:000Z,1018481.0
2019-09-01T16:10:00:000Z,1019050.0
2019-09-01T16:15:00:000Z,1018881.0
2019-09-01T16:20:00:000Z,1018079.0
2019-09-01T16:25:00:000Z,1019456.0
2019-09-01T16:30:00:000Z,1018614.0
2019-09-01T16:35:00:000Z,1018814.0
2019-09-01T16:40:00:000Z,1019241.0
2019-09-01T16:45:00:000Z,1019240.0
2019-09-01T16:50:00:000Z,1018494.0
2019-09-01T16:55:00:000Z,1019252.0
2019-09-01T17:00:00:000Z,1019717.0
2019-09-01T17:05:00:000Z,1018609.0
2019-09-01T17:10:00:000Z,1018306.0
2019-09-01T17:15:00:000Z,1018737.0
2019-09-01T17:20:00:000Z,1018875.0
2019-09-01T17:25:00:000Z,1018851.0
2019-09-01T17:30:00:000Z,1018794.0
2019-09-01T17:35:00:000Z,1018571.0
2019-09-01T17:40:00:000Z,1018086.0
2019-09-01T17:45:00:000Z,1017286.0
2019-09-01T17:50:00:000Z,1023921.0
2019-09-01T17:55:00:000Z,1021033.0
2019-09-01T18:00:00:000Z,1020183.0
2019-09-01T18:05:00:000Z,1021858.0
2019-09-01T18:10:00:000Z,1022151.0
2019-09-01T18:15:00:000Z,1022896.0
2019-09-01T18:20:00:000Z,1021354.0
